play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
37,2020012600,APR,NPR,NPR,away,APR,NPR,75.0,2020-01-26 00:00:01,900,1800,3600,Half1,0,1,0,1,1.0,0.0,15:00,NPR 25,10,4,(15:00) (Shotgun) D.Brees pass incomplete short right to A.Cooper.,pass,0,1,0,1.0,0,0,0,short,right,7.0,0.0,,,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013736795911316055,0.16263150951886152,0.004440726358228023,0.25417863378642963,0.23308117414857005,0.003655713026580655,0.34063856357019856,0.0,0.0,0.8149984757122131,-0.7652780355352908,0.7652780355352908,-0.7652780355352908,0.0,0.0,0.7652780355352908,-0.7652780355352908,-0.0785481936211121,-0.6867298419141787,0.0,0.0,0.0,0.0,0.0,0.0,0.0785481936211121,-0.0785481936211121,0.6867298419141787,-0.6867298419141787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0020531,D.Brees,00-0031544,A.Cooper,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0,,,,0.0,0,,,0.0,0.0,0.0,0.0
79,2020012600,APR,NPR,NPR,away,APR,NPR,75.0,2020-01-26 00:00:01,876,1776,3576,Half1,0,1,0,1,2.0,0.0,14:36,NPR 25,10,4,"(14:36) (Shotgun) PENALTY on NPR-A.Peat, False Start, 5 yards, enforced at NPR 25 - No Play.",no_play,0,1,0,0.0,0,0,0,,,0.0,0.0,,,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015498952551023391,0.18850371712687886,0.005697073318546974,0.29507510159036315,0.21303938851460308,0.003982097115630853,0.2921527270788749,0.0,0.0,0.04972044017692223,-0.6980274405887776,1.4633054761240685,-1.4633054761240685,0.0,0.0,0.7652780355352908,-0.7652780355352908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0785481936211121,-0.0785481936211121,0.6867298419141787,-0.6867298419141787,0.4791433631008024,0.5208566368991976,0.5208566368991976,0.4791433631008024,-0.01920709342831306,0.5400637303275106,0.4599362696724893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0,NPR,00-0032203,A.Peat,5.0,0,,False Start,0.0,0.0,0.0,0.0
102,2020012600,APR,NPR,NPR,away,APR,NPR,80.0,2020-01-26 00:00:01,857,1757,3557,Half1,0,1,0,1,2.0,0.0,14:17,NPR 20,15,4,(14:17) (Shotgun) D.Brees pass short left to J.Cook to NPR 29 for 9 yards (J.Adams).,pass,9,1,0,1.0,0,0,0,short,left,5.0,4.0,,,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017838234853979442,0.2112911778404664,0.008687273620261577,0.33304901457051045,0.19065692975689486,0.0038818144024651982,0.25064996632400355,0.0,0.0,-0.6483070004118554,0.41801523253533507,1.0452902435887337,-1.0452902435887337,0.0,0.0,0.3472628029999558,-0.3472628029999558,-0.5354624684027582,0.9534777009380933,-0.5354624684027582,0.9534777009380933,0.5354624684027582,-0.5354624684027582,-0.9534777009380933,0.9534777009380933,0.6140106620238703,-0.6140106620238703,-0.2667478590239145,0.2667478590239145,0.4599362696724893,0.5400637303275106,0.5400637303275106,0.4599362696724893,0.014556817072478913,0.5255069132550317,0.4744930867449682,0.0,0.0,-0.014556817072478913,0.014556817072478913,-0.015444787847757603,0.03000160492023652,-0.015444787847757603,0.03000160492023652,0.015444787847757603,-0.015444787847757603,-0.03000160492023652,0.03000160492023652,0.015444787847757603,-0.015444787847757603,-0.03000160492023652,0.03000160492023652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0020531,D.Brees,00-0027061,J.Cook,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,APR,,00-0033872,,J.Adams,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0,,,,0.0,0,,,0.0,0.0,0.0,0.0
126,2020012600,APR,NPR,NPR,away,APR,NPR,71.0,2020-01-26 00:00:01,815,1715,3515,Half1,0,1,0,1,3.0,0.0,13:35,NPR 29,6,4,(13:35) (Shotgun) D.Brees pass incomplete short right to Mi.Thomas (T.White).,pass,0,1,0,1.0,0,0,0,short,right,14.0,0.0,,,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185432680580957,0.20264811476238886,0.004987957295253533,0.3114734470958104,0.1909686078605343,0.004287205234240145,0.2837803409459632,0.0,0.0,-0.2302917678765204,-1.6909613470188931,2.7362515906076257,-2.7362515906076257,0.0,0.0,2.0382241500188485,-2.0382241500188485,2.955601117637252,-4.646562464656144,0.0,0.0,0.5354624684027582,-0.5354624684027582,-0.9534777009380933,0.9534777009380933,-2.3415904556133817,2.3415904556133817,4.37981460563223,-4.37981460563223,0.4744930867449682,0.5255069132550318,0.5255069132550318,0.4744930867449682,-0.04992141117946697,0.5754283244344989,0.4245716755655013,0.0,0.0,0.035364594106988056,-0.035364594106988056,0.08910178679766617,-0.13902319797713314,0.0,0.0,0.015444787847757603,-0.015444787847757603,-0.03000160492023652,0.03000160492023652,-0.07365699894990857,0.07365699894990857,0.10902159305689664,-0.10902159305689664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0020531,D.Brees,00-0032765,Mi.Thomas,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,00-0033884,T.White,,,,,,,,,,0.0,,,,0.0,,,,0,,,,0.0,0,,,0.0,0.0,0.0,0.0
148,2020012600,APR,NPR,NPR,away,APR,NPR,71.0,2020-01-26 00:00:01,809,1709,3509,Half1,0,1,0,1,4.0,0.0,13:29,NPR 29,6,4,"(13:29) T.Way punts 42 yards to APR 29, Center-R.Lovato. A.Roberts ran ob at APR 37 for 8 yards (H.Smith).",punt,0,0,0,0.0,0,0,0,,,0.0,0.0,,,,42.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020234143111605147,0.2719848853449449,0.005812514525601398,0.4061463929666083,0.1055928244710911,0.00530138622410942,0.20313858215648434,0.0,0.0,-1.9212531148954133,-0.02688774468225441,2.7631393352898805,-2.7631393352898805,0.0,0.0,2.0382241500188485,-2.0382241500188485,0.0,0.0,0.0,0.0,0.5354624684027582,-0.5354624684027582,-0.9534777009380933,0.9534777009380933,-2.3415904556133817,2.3415904556133817,4.37981460563223,-4.37981460563223,0.4245716755655013,0.5754283244344988,0.5754283244344988,0.4245716755655013,0.035559798248547825,0.5398685261859509,0.460131473814049,0.0,0.0,0.035364594106988056,-0.035364594106988056,0.0,0.0,0.0,0.0,0.015444787847757603,-0.015444787847757603,-0.03000160492023652,0.03000160492023652,-0.07365699894990857,0.07365699894990857,0.10902159305689664,-0.10902159305689664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,00-0027691,A.Roberts,0.0,0.0,,,0.0,0.0,00-0030140,T.Way,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,NPR,,00-0029606,,H.Smith,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,APR,8,,,,0.0,0,,,0.0,0.0,0.0,0.0
173,2020012600,APR,NPR,APR,home,NPR,APR,63.0,2020-01-26 00:00:01,797,1697,3497,Half1,0,2,0,1,1.0,0.0,13:17,APR 37,10,53,(13:17) (Shotgun) L.Jackson pass short right to M.Andrews to APR 41 for 4 yards (J.Smith).,pass,4,1,0,1.0,0,0,0,short,right,4.0,0.0,,,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016055733877929903,0.1227575603940989,0.001620979166102752,0.19077596439163294,0.2773267785463269,0.0036570189207396795,0.4022561251933057,0.0,0.0,1.948140859577668,-0.08796295394607598,2.675176381343805,-2.675176381343805,0.0,0.0,1.9502611960727727,-1.9502611960727727,-0.08796295394607598,0.0,-0.08796295394607598,0.0,0.44749951445668223,-0.44749951445668223,-0.9534777009380933,0.9534777009380933,-2.4295534095594578,2.4295534095594578,4.37981460563223,-4.37981460563223,0.5398685261859509,0.460131473814049,0.5398685261859509,0.460131473814049,-0.0011509340578648164,0.5387175921280861,0.4612824078719139,0.0,0.0,0.03421366004912324,-0.03421366004912324,-0.0011509340578648164,0.0,-0.0011509340578648164,0.0,0.014293853789892784,-0.014293853789892784,-0.03000160492023652,0.03000160492023652,-0.07480793300777339,0.07480793300777339,0.10902159305689664,-0.10902159305689664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0034796,L.Jackson,00-0034753,M.Andrews,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,NPR,,00-0033052,,J.Smith,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0,,,,0.0,0,,,0.0,0.0,0.0,0.0
203,2020012600,APR,NPR,APR,home,NPR,APR,59.0,2020-01-26 00:00:01,766,1666,3466,Half1,0,2,0,1,2.0,0.0,12:46,APR 41,6,53,(12:46) (Shotgun) L.Jackson pass short left to K.Allen to NPR 35 for 24 yards (D.Slay).,pass,24,1,0,1.0,0,0,0,short,left,5.0,19.0,,,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017572326240472551,0.12517897172258782,0.0016054220997573346,0.19367436039458252,0.2825504842116195,0.003927993501150071,0.3913055354462556,0.0,0.0,1.860177905631592,1.9674203623761848,4.642596743719991,-4.642596743719991,0.0,0.0,3.9176815584489577,-3.9176815584489577,-0.4844333513858574,2.451853713762042,-0.4844333513858574,2.451853713762042,-0.03693383692917518,0.03693383692917518,1.4983760128239494,-1.4983760128239494,-2.9139867609453147,2.9139867609453147,6.831668319394272,-6.831668319394272,0.5387175921280861,0.4612824078719139,0.5387175921280861,0.4612824078719139,0.06519254737676616,0.6039101395048523,0.3960898604951477,0.0,0.0,0.0994062074258894,-0.0994062074258894,-0.014381450585234434,0.0795739979620006,-0.014381450585234434,0.0795739979620006,-8.759679534164899e-05,8.759679534164899e-05,0.049572393041764085,-0.049572393041764085,-0.08918938359300782,0.08918938359300782,0.1885955910188972,-0.1885955910188972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0034796,L.Jackson,00-0030279,K.Allen,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,NPR,,00-0030062,,D.Slay,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0,,,,0.0,0,,,0.0,0.0,0.0,0.0
227,2020012600,APR,NPR,APR,home,NPR,NPR,35.0,2020-01-26 00:00:01,727,1627,3427,Half1,0,2,0,1,1.0,0.0,12:07,NPR 35,10,53,(12:07) (Shotgun) N.Chubb right tackle to NPR 30 for 5 yards (J.Smith; G.Jarrett).,run,5,1,0,0.0,0,0,0,,,0.0,0.0,right,tackle,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000995353052015536,0.05479390844986358,0.00013314607215268124,0.08458071243442603,0.3541017219646065,0.003151999907942825,0.5022431581189929,0.0,0.0,3.827598268007777,-0.013122461312028657,4.629474282407961,-4.629474282407961,-0.013122461312028657,0.013122461312028657,3.9176815584489577,-3.9176815584489577,0.0,0.0,0.0,0.0,-0.03693383692917518,0.03693383692917518,1.4983760128239494,-1.4983760128239494,-2.9139867609453147,2.9139867609453147,6.831668319394272,-6.831668319394272,0.6039101395048523,0.3960898604951477,0.6039101395048523,0.3960898604951477,0.0007174322533903821,0.6046275717582427,0.3953724282417573,0.0007174322533903821,-0.0007174322533903821,0.0994062074258894,-0.0994062074258894,0.0,0.0,0.0,0.0,-8.759679534164899e-05,8.759679534164899e-05,0.049572393041764085,-0.049572393041764085,-0.08918938359300782,0.08918938359300782,0.1885955910188972,-0.1885955910188972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,00-0034791,N.Chubb,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,00-0033052,J.Smith,NPR,00-0031583,G.Jarrett,NPR,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0,,,,0.0,0,,,0.0,0.0,0.0,0.0
248,2020012600,APR,NPR,APR,home,NPR,NPR,30.0,2020-01-26 00:00:01,694,1594,3394,Half1,0,2,0,1,2.0,0.0,11:34,NPR 30,5,53,(11:34) (Shotgun) L.Jackson pass short middle to M.Andrews to NPR 24 for 6 yards (J.Smith).,pass,6,1,0,1.0,0,0,0,short,middle,5.0,1.0,,,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010508744345741102,0.05108238941491642,0.0001569803253101211,0.07901171448674041,0.38602476852173306,0.003133655656795777,0.4795396171599301,0.0,0.0,3.814475806695748,0.4676116747354877,5.097085957143449,-5.097085957143449,-0.013122461312028657,0.013122461312028657,4.385293233184446,-4.385293233184446,0.7256401667476329,-0.2580284920121452,0.7256401667476329,-0.2580284920121452,0.6887063298184577,-0.6887063298184577,1.2403475208118042,-1.2403475208118042,-2.1883465941976823,2.1883465941976823,6.573639827382128,-6.573639827382128,0.6046275717582427,0.3953724282417573,0.6046275717582427,0.3953724282417573,0.01711408626890609,0.6217416580271488,0.3782583419728512,0.0007174322533903821,-0.0007174322533903821,0.1165202936947955,-0.1165202936947955,0.025179680961591174,-0.008065594692685085,0.025179680961591174,-0.008065594692685085,0.025092084166249532,-0.025092084166249532,0.041506798349079,-0.041506798349079,-0.06400970263141664,0.06400970263141664,0.18052999632621214,-0.18052999632621214,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0034796,L.Jackson,00-0034753,M.Andrews,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,NPR,,00-0033052,,J.Smith,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0,,,,0.0,0,,,0.0,0.0,0.0,0.0
272,2020012600,APR,NPR,APR,home,NPR,NPR,24.0,2020-01-26 00:00:01,658,1558,3358,Half1,0,2,0,1,1.0,0.0,10:58,NPR 24,10,53,(10:58) (Shotgun) N.Chubb left end to NPR 21 for 3 yards (K.Clark).,run,3,1,0,0.0,0,0,0,,,0.0,0.0,left,end,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009332366336998676,0.03815062233970031,4.76466258972183e-05,0.0586414421179339,0.3735644155938637,0.0028413934152513964,0.5258212432736535,0.0,0.0,4.282087481431236,-0.2291459098492057,4.867940047294243,-4.867940047294243,-0.24226837116123434,0.24226837116123434,4.385293233184446,-4.385293233184446,0.0,0.0,0.0,0.0,0.6887063298184577,-0.6887063298184577,1.2403475208118042,-1.2403475208118042,-2.1883465941976823,2.1883465941976823,6.573639827382128,-6.573639827382128,0.6217416580271488,0.3782583419728512,0.6217416580271488,0.3782583419728512,-0.006884282347778603,0.6148573756793702,0.38514262432062973,-0.006166850094388221,0.006166850094388221,0.1165202936947955,-0.1165202936947955,0.0,0.0,0.0,0.0,0.025092084166249532,-0.025092084166249532,0.041506798349079,-0.041506798349079,-0.06400970263141664,0.06400970263141664,0.18052999632621214,-0.18052999632621214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,00-0034791,N.Chubb,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,NPR,,00-0033120,,K.Clark,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0,,,,0.0,0,,,0.0,0.0,0.0,0.0
