play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
37,2011010801,SEA,NO,NO,away,SEA,SEA,30.0,2011-01-08 00:00:01,900,1800,3600,Half1,0,1,0,1,0.0,0.0,15:00,SEA 30,0,0,"O.Mare kicks 60 yards from SEA 30 to NO 10, out of bounds.",kickoff,0,0,0,0.0,0,0,0,,,0.0,0.0,,,,30.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015063265025897466,0.1797487862643072,0.006639108378448643,0.28113770607073496,0.2137001434842492,0.0035923127788396844,0.3136756165208305,0.0,0.0,0.32352585361127617,1.8506015442432848,-1.8506015442432848,1.8506015442432848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,O.Mare,00-0010373,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0,,,,0.0,0,,,0.0,0.0,0.0,0.0
56,2011010801,SEA,NO,NO,away,SEA,NO,60.0,2011-01-08 00:00:01,900,1800,3600,Half1,0,1,0,1,1.0,0.0,15:00,NO 40,10,5,(15:00) (Shotgun) D.Brees pass short right to J.Shockey to NO 45 for 5 yards (D.Hawthorne).,pass,5,1,0,1.0,0,0,0,short,right,4.0,1.0,,,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009891833956215217,0.11437029946210685,0.0012617669870500596,0.17835745181595794,0.28714861972119515,0.003658123312675517,0.414214555305393,0.0,0.0,2.1741273978545608,0.08117359120344457,-1.9317751354467287,1.9317751354467287,0.0,0.0,-0.08117359120344457,0.08117359120344457,-0.3358128028452565,0.4169863940487011,-0.3358128028452565,0.4169863940487011,0.3358128028452565,-0.3358128028452565,-0.4169863940487011,0.4169863940487011,0.3358128028452565,-0.3358128028452565,-0.4169863940487011,0.4169863940487011,0.5408951192424037,0.4591048807575962,0.4591048807575962,0.5408951192424037,0.004442156097427263,0.45466272466016905,0.545337275339831,0.0,0.0,-0.004442156097427263,0.004442156097427263,-0.01000267639806296,0.014444832495490225,-0.01000267639806296,0.014444832495490225,0.01000267639806296,-0.01000267639806296,-0.014444832495490225,0.014444832495490225,0.01000267639806296,-0.01000267639806296,-0.014444832495490225,0.014444832495490225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0020531,D.Brees,00-0021148,J.Shockey,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,SEA,,00-0025999,,D.Hawthorne,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0,,,,0.0,0,,,0.0,0.0,0.0,0.0
80,2011010801,SEA,NO,NO,away,SEA,NO,55.0,2011-01-08 00:00:01,868,1768,3568,Half1,0,1,0,1,2.0,0.0,14:28,NO 45,5,11,(14:28) D.Brees pass short left to R.Bush to SEA 49 for 6 yards (K.Jennings; J.Babineaux).,pass,6,0,0,1.0,0,0,0,short,left,-3.0,9.0,,,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010595556224807583,0.11115500232045276,0.0011423876850866015,0.17211508253014987,0.2966265538675542,0.0038666476644014093,0.4140347703098743,0.0,0.0,2.2553009890580054,0.7567120581481745,-2.6884871935949044,2.6884871935949044,0.0,0.0,-0.8378856493516191,0.8378856493516191,-1.1500414380991202,1.9067534962472945,-1.1500414380991202,1.9067534962472945,1.4858542409443765,-1.4858542409443765,-2.3237398902959963,2.3237398902959963,1.4858542409443765,-1.4858542409443765,-2.3237398902959963,2.3237398902959963,0.545337275339831,0.45466272466016905,0.45466272466016905,0.545337275339831,0.026153406523888974,0.42850931813628,0.57149068186372,0.0,0.0,-0.030595562621316238,0.030595562621316238,-0.034542854775787,0.06069626129967597,-0.034542854775787,0.06069626129967597,0.04454553117384996,-0.04454553117384996,-0.0751410937951662,0.0751410937951662,0.04454553117384996,-0.04454553117384996,-0.0751410937951662,0.0751410937951662,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,00-0020531,D.Brees,00-0024217,R.Bush,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,00-0024246,K.Jennings,SEA,00-0022409,J.Babineaux,SEA,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0,,,,0.0,0,,,0.0,0.0,0.0,0.0
104,2011010801,SEA,NO,NO,away,SEA,SEA,49.0,2011-01-08 00:00:01,834,1734,3534,Half1,0,1,0,1,1.0,0.0,13:54,SEA 49,10,14,(13:54) R.Bush right tackle to SEA 46 for 3 yards (B.Mebane).,run,3,0,0,0.0,0,0,0,,,0.0,0.0,right,tackle,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009701784029667707,0.08432071230253584,0.000478138423160518,0.1309560475837285,0.3207102912960203,0.003491900756594103,0.4590727312349942,0.0,0.0,3.01201304720618,-0.22116738117823556,-2.467319812416668,2.467319812416668,0.22116738117823556,-0.22116738117823556,-0.8378856493516191,0.8378856493516191,0.0,0.0,0.0,0.0,1.4858542409443765,-1.4858542409443765,-2.3237398902959963,2.3237398902959963,1.4858542409443765,-1.4858542409443765,-2.3237398902959963,2.3237398902959963,0.57149068186372,0.42850931813628,0.42850931813628,0.57149068186372,-0.0051312140188221065,0.4336405321551021,0.5663594678448979,0.0051312140188221065,-0.0051312140188221065,-0.030595562621316238,0.030595562621316238,0.0,0.0,0.0,0.0,0.04454553117384996,-0.04454553117384996,-0.0751410937951662,0.0751410937951662,0.04454553117384996,-0.04454553117384996,-0.0751410937951662,0.0751410937951662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,00-0024217,R.Bush,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,SEA,,00-0025472,,B.Mebane,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0,,,,0.0,0,,,0.0,0.0,0.0,0.0
125,2011010801,SEA,NO,NO,away,SEA,SEA,46.0,2011-01-08 00:00:01,797,1697,3497,Half1,0,1,0,1,2.0,0.0,13:17,SEA 46,7,44,(13:17) Z.Strief reported in as eligible.  D.Brees pass deep left to M.Colston to SEA 16 for 30 yards (L.Milloy).,pass,30,0,0,1.0,0,0,0,deep,left,18.0,12.0,,,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001117762730491889,0.08869621929699126,0.0006239851479146957,0.13824390756395966,0.3387044594375945,0.0037038783823310525,0.42890978744071706,0.0,0.0,2.7908456660279444,1.7250161456938031,-4.192335958110472,4.192335958110472,0.22116738117823556,-0.22116738117823556,-2.5629017950454225,2.5629017950454225,1.4863029712561802,0.2387131744376232,1.4863029712561802,0.2387131744376232,-0.0004487303118037023,0.0004487303118037023,-2.562453064733619,2.562453064733619,-0.0004487303118037023,0.0004487303118037023,-2.562453064733619,2.562453064733619,0.5663594678448979,0.4336405321551021,0.4336405321551021,0.5663594678448979,0.06035039026710232,0.3732901418879998,0.6267098581120002,0.0051312140188221065,-0.0051312140188221065,-0.09094595288841856,0.09094595288841856,0.05012593410726407,0.010224456159838248,0.05012593410726407,0.010224456159838248,-0.005580402933414108,0.005580402933414108,-0.08536554995500445,0.08536554995500445,-0.005580402933414108,0.005580402933414108,-0.08536554995500445,0.08536554995500445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0020531,D.Brees,00-0024466,M.Colston,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,SEA,,00-0011326,,L.Milloy,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0,,,,0.0,0,,,0.0,0.0,0.0,0.0
151,2011010801,SEA,NO,NO,away,SEA,SEA,16.0,2011-01-08 00:00:01,750,1650,3450,Half1,0,1,0,1,1.0,0.0,12:30,SEA 16,10,44,(12:30) D.Brees pass incomplete deep right to M.Colston.,pass,0,0,0,1.0,0,0,0,deep,right,16.0,0.0,,,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005002926781477404,0.029344220043376813,2.2632136825707424e-05,0.04520937442084322,0.3852158983236839,0.0026390829358956262,0.537068499461227,0.0,0.0,4.515861811721748,-0.42610085986868906,-3.766235098241783,3.766235098241783,0.22116738117823556,-0.22116738117823556,-2.1368009351767334,2.1368009351767334,2.4841381882782523,-2.9102390481469413,0.0,0.0,-0.0004487303118037023,0.0004487303118037023,-2.562453064733619,2.562453064733619,-2.484586918590056,2.484586918590056,0.34778598341332256,-0.34778598341332256,0.6267098581120002,0.3732901418879998,0.3732901418879998,0.6267098581120002,-0.014553757970698022,0.3878438998586978,0.6121561001413022,0.0051312140188221065,-0.0051312140188221065,-0.07639219491772054,0.07639219491772054,0.08655715690450749,-0.10111091487520553,0.0,0.0,-0.005580402933414108,0.005580402933414108,-0.08536554995500445,0.08536554995500445,-0.0921375598379216,0.0921375598379216,0.015745364920201066,-0.015745364920201066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0020531,D.Brees,00-0024466,M.Colston,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0,,,,0.0,0,,,0.0,0.0,0.0,0.0
173,2011010801,SEA,NO,NO,away,SEA,SEA,16.0,2011-01-08 00:00:01,745,1645,3445,Half1,0,1,0,1,2.0,0.0,12:25,SEA 16,10,52,(12:25) D.Brees pass short middle to J.Jones pushed ob at SEA 8 for 8 yards (M.Trufant).,pass,8,0,0,1.0,0,0,0,short,middle,-4.0,12.0,,,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005592935813183967,0.034471142096726755,6.056040688816736e-05,0.05439496883489699,0.4464073091694553,0.002781745616414377,0.4613249802943,0.0,0.0,4.089760951853059,-0.070401293649069,-3.6958338045927137,3.6958338045927137,0.22116738117823556,-0.22116738117823556,-2.0663996415276644,2.0663996415276644,-0.8772151556381216,0.8068138619890526,-0.8772151556381216,0.8068138619890526,0.8767664253263179,-0.8767664253263179,-3.369266926722672,3.369266926722672,-1.6073717629519344,1.6073717629519344,-0.45902787857572996,0.45902787857572996,0.6121561001413022,0.3878438998586978,0.3878438998586978,0.6121561001413022,-0.001217250675237702,0.3890611505339355,0.6109388494660645,0.0051312140188221065,-0.0051312140188221065,-0.07517494424248282,0.07517494424248282,-0.029340499812626982,0.028123249137389283,-0.029340499812626982,0.028123249137389283,0.02376009687921288,-0.02376009687921288,-0.11348879909239372,0.11348879909239372,-0.06279706002529463,0.06279706002529463,-0.01237788421718822,0.01237788421718822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0020531,D.Brees,00-0022840,J.Jones,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,SEA,,00-0022046,,M.Trufant,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0,,,,0.0,0,,,0.0,0.0,0.0,0.0
202,2011010801,SEA,NO,NO,away,SEA,SEA,8.0,2011-01-08 00:00:01,714,1614,3414,Half1,0,1,0,1,3.0,0.0,11:54,SEA 8,2,52,(11:54) D.Brees pass incomplete short left to R.Bush.,pass,0,0,0,1.0,0,0,0,short,left,5.0,0.0,,,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000513674546343597,0.02468548776626301,4.101811405034299e-05,0.040059617174450265,0.5392462403363082,0.0024001954989969856,0.3930537665635876,0.0,0.0,4.0193596582039905,-1.1190636929555842,-2.576770111637129,2.576770111637129,0.22116738117823556,-0.22116738117823556,-0.9473359485720804,0.9473359485720804,2.2108850448494,-3.3299487378049837,0.0,0.0,0.8767664253263179,-0.8767664253263179,-3.369266926722672,3.369266926722672,-3.818256807801334,3.818256807801334,2.8709208592292543,-2.8709208592292543,0.6109388494660645,0.3890611505339355,0.3890611505339355,0.6109388494660645,-0.03710402560128967,0.4261651761352252,0.5738348238647748,0.0051312140188221065,-0.0051312140188221065,-0.03807091864119316,0.03807091864119316,0.07740400183351936,-0.11450802743480905,0.0,0.0,0.02376009687921288,-0.02376009687921288,-0.11348879909239372,0.11348879909239372,-0.14020106185881398,0.14020106185881398,0.10213014321762083,-0.10213014321762083,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0020531,D.Brees,00-0024217,R.Bush,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0,,,,0.0,0,,,0.0,0.0,0.0,0.0
224,2011010801,SEA,NO,NO,away,SEA,SEA,8.0,2011-01-08 00:00:01,707,1607,3407,Half1,0,1,1,1,4.0,0.0,11:47,SEA 8,2,52,"(11:47) G.Hartley 26 yard field goal is GOOD, Center-J.Drescher, Holder-C.Daniel.",field_goal,0,0,0,0.0,0,0,0,,,0.0,0.0,,,made,26.0,,,3,3,0.0,,,3.0,3.0,0,3,0.0,0.0,0.0,3.0,0.0,3.0,0.00011929835229641411,0.0066443717667306074,0.00011646253697048289,0.009841508043875343,0.973023305088628,0.00030054656334254894,0.009954507648156663,0.0,0.0,2.900295965248405,0.0997040347515945,-2.676474146388724,2.676474146388724,0.22116738117823556,-0.22116738117823556,-0.9473359485720804,0.9473359485720804,0.0,0.0,0.0,0.0,0.8767664253263179,-0.8767664253263179,-3.369266926722672,3.369266926722672,-3.818256807801334,3.818256807801334,2.8709208592292543,-2.8709208592292543,0.5738348238647748,0.4261651761352252,0.4261651761352252,0.5738348238647748,0.0189126267536992,0.40725254938152605,0.592747450618474,0.0051312140188221065,-0.0051312140188221065,-0.03807091864119316,0.03807091864119316,0.0,0.0,0.0,0.0,0.02376009687921288,-0.02376009687921288,-0.11348879909239372,0.11348879909239372,-0.14020106185881398,0.14020106185881398,0.10213014321762083,-0.10213014321762083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,G.Hartley,00-0025824,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0,,,,0.0,0,,,0.0,0.0,0.0,0.0
243,2011010801,SEA,NO,SEA,home,NO,NO,30.0,2011-01-08 00:00:01,703,1603,3403,Half1,0,2,0,1,0.0,0.0,11:43,NO 30,0,0,"T.Morstead kicks 33 yards from NO 30 to SEA 37, fair catch by J.Forsett.",kickoff,0,0,0,0.0,0,0,0,,,0.0,0.0,,,,33.0,,,3,3,0.0,,,3.0,3.0,0,3,0.0,3.0,-3.0,0.0,3.0,-3.0,0.0033255722883135928,0.1782944895285873,0.006566470583095204,0.27679059900010744,0.2146468126983672,0.003559631725500718,0.3168164241760286,0.0,0.0,0.3832240680255987,1.5887774095796088,-1.087696736809115,1.087696736809115,0.22116738117823556,-0.22116738117823556,-0.9473359485720804,0.9473359485720804,0.0,0.0,0.0,0.0,0.8767664253263179,-0.8767664253263179,-3.369266926722672,3.369266926722672,-3.818256807801334,3.818256807801334,2.8709208592292543,-2.8709208592292543,0.4072525493815261,0.592747450618474,0.4072525493815261,0.592747450618474,0.04870772255582823,0.4559602719373543,0.5440397280626458,0.0051312140188221065,-0.0051312140188221065,-0.03807091864119316,0.03807091864119316,0.0,0.0,0.0,0.0,0.02376009687921288,-0.02376009687921288,-0.11348879909239372,0.11348879909239372,-0.14020106185881398,0.14020106185881398,0.10213014321762083,-0.10213014321762083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,J.Forsett,00-0026373,,,,,T.Morstead,00-0027114,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0,,,,0.0,0,,,0.0,0.0,0.0,0.0
